Year,Region,Total,Crimes against the person,Murder,Intentional murder,Attempted murder,Killing a newborn,Pushing to suicide,Lust,Molestation,Rape,Attempted rape,Pimping,Forced homosexualism,Body injury,Severe body injury,Kidnapping,Keeping hostage,Human trafficing,Crime against property,Robbery,Armed robbery,Armed robbery with firearms,Stealing,Pickpocketing,Breaking and entering,Office break in,Store break in,Vehicle break in ,Fraud,Extortion,Generally dangerous crime,Arson,Damage through explosion,Illegal firearms ownership,Vehicle theft,Falsifying license plates,Illegal entry of a vehicle,Crimes related to drugs,Smuggling,"Production, possession, distribution, carrying"
2008,Vidin,53.88634879,53.52112676,44.44444444,50,100,0,0,69.23076923,100,50,0,0,0,51.1627907,50,100,0,100,43.67693943,25,0,0,43.47319347,40,30.85501859,50,40.38461538,0,82.35294118,0,75.85227273,8.695652174,0,94.73684211,47.05882353,0,0,54.54545455,0,61.11111111
2008,Vratsa,42.68598495,52.5,23.52941176,33.33333333,0,0,0,84.84848485,92.85714286,81.81818182,0,100,0,45.37037037,0,33.33333333,0,100,30.59923502,60.97560976,100,0,30.48719237,17.70833333,15.61771562,14.28571429,29.62962963,12.96296296,23.68421053,42.85714286,72.125,21.31147541,0,70.96774194,12.5,0,50,55,0,56.25
2008,Gabrovo,63.71681416,74.22680412,40,66.66666667,0,0,0,94.44444444,100,100,100,0,100,64.28571429,0,100,0,100,54.72972973,64.86486486,100,0,52.90909091,55.55555556,31.74061433,51.2195122,56.77966102,51.64835165,56.25,100,81.02040816,13.33333333,0,77.77777778,60,0,0,90,0,94.44444444
2008,Dobritch,53.58887636,58.71559633,50,66.66666667,0,0,0,75,100,60,100,50,100,54.05405405,0,50,0,100,38.24884793,28.76712329,0,0,35.88516746,35,24.02597403,0,39.82300885,23.35766423,46.42857143,100,76.70588235,15.78947368,0,100,25,100,0,87.23404255,0,87.23404255
2008,Kardzhali,68.01705757,82.69230769,100,100,0,0,0,90.90909091,75,100,100,100,0,72.4137931,100,0,0,0,50,70,0,0,46.22093023,33.33333333,25,50,33.33333333,31.81818182,27.27272727,66.66666667,86.40226629,28.57142857,0,42.85714286,100,0,100,74.07407407,0,76.92307692
2008,Kyustendil,47.9093199,50.63291139,100,100,0,0,0,53.84615385,60,0,50,0,0,40,0,0,0,0,35.44303797,42.85714286,0,0,36.67953668,35,29.14798206,22.22222222,45.26315789,19.23076923,27.27272727,0,74.0942029,5.405405405,0,68.42105263,0,0,20,73.07692308,0,73.07692308
2008,Lovech,52.19387755,67.5,0,0,0,0,0,80,75,100,100,0,0,70.90909091,0,75,0,0,36.03351955,53.33333333,100,100,33.73893805,22.22222222,28.30188679,12.5,33.76623377,57.14285714,32,60,76.35542169,8.571428571,0,90.90909091,16.66666667,0,0,46.42857143,0,46.42857143
2008,Montana,54.14364641,56.55737705,50,33.33333333,66.66666667,0,100,66.66666667,80,50,0,0,0,54.28571429,0,75,0,0,46.1003861,37.93103448,100,0,44.45454545,40,36.82170543,28.57142857,42.55319149,67.39130435,50,0,70.79934747,4.255319149,50,84,27.27272727,100,0,67.74193548,0,66.66666667
2008,Pazardzhik,58.12672176,76.67844523,69.23076923,100,33.33333333,0,0,82.60869565,92.30769231,66.66666667,100,76.92307692,0,68.42105263,50,80,0,100,43.02134647,52.94117647,0,0,39.44402705,8.823529412,36.58536585,45.45454545,34.07407407,13.47150259,49.5412844,40,78.14645309,10.95890411,25,82.69230769,18.18181818,50,0,82.60869565,0,82.60869565
2008,Pernik,51.42703285,76.43312102,41.66666667,50,33.33333333,0,100,80,50,100,100,0,100,75.34246575,100,100,0,0,29.91026919,51.42857143,0,0,26.99228792,29.41176471,17.18213058,25,37.77777778,26.41509434,47.05882353,66.66666667,75.84369449,6.153846154,0,78.94736842,28.57142857,0,100,84.44444444,0,87.80487805
2008,Pleven,51.08060005,65.11627907,53.33333333,71.42857143,0,0,0,94.73684211,100,100,100,75,0,57.89473684,100,75,0,0,34.49835526,41.4893617,50,0,32.43243243,35.41666667,26.74285714,19.26605505,38.31168831,25,33.33333333,57.14285714,82.24637681,23.91304348,0,86.48648649,15.15151515,33.33333333,0,80.51948052,0,80.26315789
2008,Plovdiv,55.63296963,76.68593449,73.68421053,93.75,100,100,100,90,82.35294118,100,100,88.88888889,0,71.79487179,33.33333333,90.90909091,0,100,39.57391866,56.77655678,50,25,34.11399549,22.91666667,24.90740741,42.30769231,41.1311054,21.7257319,61.9047619,42.10526316,80.6122449,26.96629213,0,85.18518519,20.68965517,40,100,95.3307393,0,95.3125
2008,Razgrad,69.1292876,82.65306122,66.66666667,100,0,0,0,85.71428571,100,71.42857143,100,0,100,85.45454545,100,83.33333333,0,0,60.35196687,50,0,0,59.92462312,53.84615385,31.34328358,41.66666667,53.26086957,58.33333333,60.86956522,100,86.99186992,5.555555556,0,81.81818182,50,100,0,80,0,80
2008,Ruse,51.03656238,60.16949153,35.71428571,66.66666667,50,0,50,56.25,62.5,40,0,100,100,61.11111111,100,50,0,0,40.68376068,46.42857143,60,66.66666667,39.47180585,48.71794872,27.56052142,29.33333333,53.0726257,9.223300971,38.70967742,100,74.56140351,21.875,0,66.66666667,33.33333333,50,0,55.17241379,0,57.14285714
2008,Silistra,59.01060071,64.70588235,62.5,80,0,100,0,80,100,50,0,0,0,60,0,100,0,0,44.99205087,52.94117647,100,100,45.19230769,60,27.90697674,30,38.35616438,30.95238095,21.42857143,0,81.25,12.5,0,50,33.33333333,0,0,75,0,73.33333333
2008,Sliven,56.5182511,62.14285714,100,100,0,0,0,65,77.77777778,42.85714286,100,50,100,56.79012346,100,0,0,66.66666667,50.39274924,55.55555556,0,0,52.56688359,58.82352941,42.55319149,50.68493151,50.34965035,40.78947368,35.29411765,100,72.21324717,8.888888889,0,95,28.57142857,0,0,84.7826087,0,84.09090909
2008,Smolyan,71.23655914,59.45945946,50,100,100,0,0,66.66666667,100,0,0,0,0,57.89473684,0,0,0,0,64.02439024,100,0,0,62.1399177,100,47.05882353,0,37.83783784,32,40,100,80.74534161,37.5,0,83.33333333,0,0,0,42.85714286,0,33.33333333
2008,Sofia  city,36.1078985,65.4589372,33.66336634,66.66666667,63.15789474,0,7.142857143,75.3968254,72.88135593,80.64516129,75,84.61538462,60,68.03278689,56.52173913,55.55555556,0,0,25.86701434,48.12889813,49.38271605,35.29411765,21.91831003,26.15571776,9.233305853,10.13615734,55.84310554,7.535853977,46.22496148,44.23076923,48.31139096,7.746478873,10,77.19298246,18.18181818,10.78431373,55,83.74613003,0,84.51915559
2008,Sofia,63.67321484,66.09195402,66.66666667,83.33333333,0,100,0,77.77777778,80,62.5,100,0,100,67.25663717,80,50,0,0,45.83615437,63.93442623,16.66666667,25,42.84539474,44.44444444,33.19327731,61.53846154,31.15942029,35.48387097,50,33.33333333,81.56920799,16.66666667,50,92.30769231,26.66666667,33.33333333,100,62.5,0,64.28571429
2008,Stara Zagora,50.84496694,60,37.93103448,62.5,66.66666667,0,12.5,64.28571429,50,60,100,33.33333333,100,62.37623762,100,100,0,50,35.98188555,51.69491525,33.33333333,0,34.89608507,50,30.61538462,36.20689655,44.89795918,18.45493562,37.83783784,60,75.68659128,11.42857143,0,81.81818182,13.33333333,16.66666667,100,91.35802469,0,92.30769231
2008,Targovishte,73.20987654,83.92857143,66.66666667,0,100,0,0,81.81818182,100,50,0,0,100,81.42857143,50,100,0,0,65.81027668,69.23076923,0,0,61.92358366,33.33333333,55.14018692,56.25,55.71428571,46.15384615,77.27272727,50,88.08864266,28.57142857,0,90.90909091,100,0,100,60,0,50
2008,Haskovo,51.55400155,56.25,60,60,0,0,0,58.82352941,50,50,0,0,0,56.92307692,0,33.33333333,0,0,36.74560733,58.13953488,0,0,35.2,40.54054054,30.39513678,42.85714286,30.52631579,24.8,20,50,70.04219409,13.69863014,0,72,60,0,0,66.29213483,40,70.51282051
2008,Shumen,53.91264786,51.35135135,25,50,0,0,0,74.19354839,84.61538462,58.33333333,100,0,66.66666667,43.39622642,0,66.66666667,0,0,41.82242991,40,0,0,39.37219731,11.11111111,26.10062893,41.86046512,42.64705882,17.64705882,15.38461538,0,77.13004484,100,0,76.92307692,16.66666667,0,0,36.36363636,0,30
2008,Yambol,51.77154944,60.46511628,62.5,66.66666667,100,0,0,77.77777778,100,50,0,0,0,51.06382979,100,100,0,0,39.65517241,33.33333333,0,0,41.04265403,30.76923077,33.50253807,30.76923077,34.95934959,32.14285714,22.85714286,0,80.45685279,24.24242424,0,100,33.33333333,0,0,81.25,100,78.57142857
2008,Total,48.25480854,65.97883598,48.07256236,72.04968944,63.33333333,45.45454545,21.21212121,75.70093458,77.65567766,71.30044843,84.61538462,76.92307692,71.875,64.02363184,54.05405405,66.14173228,50,55.35714286,35.29562762,47.9776848,45,32.20338983,32.4864323,26.79769895,18.66366366,21.91283293,46.03676914,15.09897788,46.37159032,50.65789474,68.9468232,12.98943443,8.333333333,81.91823899,20.93023256,16.74641148,61.70212766,79.9439972,23.07692308,81.12594731
2009,Blagoevgrad,53.54446309,75.90759076,44.44444444,66.66666667,0,0,0,61.53846154,73.33333333,40,100,55.55555556,0,77.77777778,0,80,0,80,35.41826554,44.7761194,0,0,31.97102949,40,23.33333333,22.22222222,40.96385542,22.18045113,51.61290323,66.66666667,73.46613546,8.196721311,0,89.47368421,30,50,50,53.90946502,0,53.30188679
2009,Burgas,39.64841682,65.78366446,50,63.63636364,100,0,0,53.65853659,64.28571429,36.36363636,0,62.5,50,58.67768595,50,55.55555556,0,50,29.40251572,32.0610687,16.66666667,0,27.4384332,23.33333333,14.81481481,8.379888268,31.15823817,13.40206186,41.08527132,63.63636364,59.15065723,4.395604396,0,54.54545455,15.90909091,28.57142857,28.57142857,64.28571429,0,66.66666667
2009,Varna,46.06824926,67.20867209,52.17391304,100,66.66666667,0,50,77.35849057,94.44444444,72.22222222,100,57.14285714,100,63.31877729,50,88.88888889,0,60,30.1838308,48.14814815,53.33333333,16.66666667,25.8493353,17.88617886,21.81818182,21.21212121,41.9921875,17.44680851,47.82608696,61.53846154,73.16628702,10.63829787,0,90.625,14.49275362,8.823529412,66.66666667,84.09090909,0,85.62874251
2009,Veliko Turnovo,52.53576073,67.88990826,87.5,100,100,0,0,77.77777778,75,83.33333333,100,0,100,67.27272727,0,66.66666667,0,0,37.86746388,46.47887324,37.5,25,36.7370892,58.33333333,23.75690608,34.28571429,44.85981308,26.47058824,33.33333333,0,83.39622642,16.66666667,0,87.5,40,37.5,0,75,0,76.66666667
2009,Vidin,51.27534336,47.76119403,66.66666667,0,0,100,0,66.66666667,0,66.66666667,0,100,0,41.30434783,0,0,0,0,37.69931663,25.64102564,50,0,36.64021164,57.14285714,27.37642586,62.5,19.75308642,100,50,100,76.94300518,0,0,73.91304348,14.28571429,0,100,41.66666667,0,55.55555556
2009,Vratsa,39.54285714,44.30379747,16.66666667,0,0,0,66.66666667,29.41176471,66.66666667,12.5,0,50,0,45.63106796,0,33.33333333,0,0,28.99106003,36.84210526,25,25,28.28282828,23.88059701,17.52767528,30.76923077,30.85714286,33.06451613,25.71428571,50,67.72554003,13.04347826,0,80,10,0,0,56.52173913,0,50
2009,Gabrovo,59.92561599,76.47058824,100,0,0,0,0,88.88888889,100,50,0,100,0,70.49180328,0,100,0,100,49.42216179,51.72413793,0,0,48.86075949,54.16666667,34.82587065,47.22222222,65.45454545,37.87878788,18.60465116,100,83.36980306,4.545454545,0,81.81818182,28.57142857,0,100,86.48648649,0,81.48148148
2009,Dobritch,49.27200529,52.41935484,12.5,33.33333333,0,0,0,52.38095238,75,50,0,0,100,53.42465753,0,33.33333333,0,75,37.34463277,36.45833333,0,0,37.81272337,31.57894737,29.27835052,22.72727273,48.75,29.93630573,19.54022989,28.57142857,70.91891892,16.07142857,0,40,14.28571429,66.66666667,100,70.12987013,0,71.62162162
2009,Kardzhali,60.44061303,64.9122807,50,50,0,0,0,60,60,0,100,0,0,71.875,0,0,0,0,40.8839779,57.89473684,0,0,41.44385027,0,27.77777778,50,60.46511628,26.19047619,3.333333333,33.33333333,87.88732394,23.80952381,0,100,0,100,0,72.22222222,0,64.28571429
2009,Kyustendil,45.7002457,42.45283019,0,0,0,0,0,50,100,0,0,0,0,34.84848485,0,100,0,0,30.7568438,30,0,0,31.80458624,37.77777778,20.64777328,36.36363636,41.37931034,29.16666667,14.28571429,50,74.82142857,9.523809524,0,69.56521739,40,0,0,50,0,50.79365079
2009,Lovech,47.55028365,47.05882353,57.14285714,50,0,100,0,60,66.66666667,60,0,0,0,44.44444444,0,0,0,0,26.77388836,50,100,100,24.20591457,50,18.43971631,26.08695652,16.09195402,47.05882353,32,0,79.20634921,10.81081081,0,100,33.33333333,14.28571429,100,75,0,73.33333333
2009,Montana,47.49787956,53.63636364,54.54545455,60,66.66666667,0,100,75,83.33333333,100,66.66666667,0,100,49.18032787,50,50,0,0,37.00623701,35.41666667,0,0,37.71712159,45.45454545,28.38709677,40,34.07407407,31.70731707,22.22222222,0,68.61861862,12.06896552,0,66.66666667,20.68965517,25,50,61.36363636,0,61.76470588
2009,Pazardzhik,55.59440559,70.25862069,40,100,50,0,0,67.64705882,40,60,50,76.47058824,100,64.83516484,0,60,0,84.61538462,37.71331058,52,33.33333333,33.33333333,35.34416087,14.28571429,28.32369942,36.84210526,51.20481928,14.77272727,57.14285714,66.66666667,81.31147541,26.25,0,97.36842105,29.41176471,100,0,77.46478873,0,77.46478873
2009,Pernik,42.36499069,73.52941176,53.84615385,57.14285714,50,0,50,58.33333333,50,50,100,0,0,74.62686567,66.66666667,100,0,100,25.70224719,32.35294118,50,0,23.59932088,50,18,8.333333333,50,7.446808511,34.69387755,100,76.95473251,0,0,89.47368421,0,0,0,85.10638298,0,86.36363636
2009,Pleven,48.63839286,54.05405405,45,66.66666667,60,0,0,56.09756098,66.66666667,46.66666667,100,66.66666667,25,53.50877193,100,40,0,50,32.33024691,33.16831683,42.85714286,40,30.27608797,28.33333333,25.08751459,23.63636364,36.07305936,22.44224422,43.75,30,76.08856089,10.95890411,0,73.46938776,16.66666667,0,0,77.39130435,0,76.99115044
2009,Plovdiv,48.65174986,69.02286902,44.82758621,57.14285714,100,0,33.33333333,65.57377049,68.42105263,64.70588235,50,60,100,69.06779661,33.33333333,81.25,0,0,33.83164264,46.884273,51.72413793,50,29.81042654,16.66666667,21.85185185,23.07692308,34.11214953,16.35969664,42.80155642,62.5,77.73564464,14.08450704,0,86.04651163,34.61538462,10,71.42857143,90.17857143,0,90.33232628
2009,Razgrad,69.47162427,77.77777778,54.54545455,66.66666667,0,0,0,91.66666667,66.66666667,100,100,0,100,80,0,66.66666667,0,0,62.60245902,65,0,0,61.53846154,91.66666667,38.02816901,33.33333333,53.19148936,40,40,75,84.65909091,26.92307692,0,100,100,100,0,62.5,0,57.14285714
2009,Ruse,47.15855573,57.6,33.33333333,60,33.33333333,0,0,60,66.66666667,0,0,0,100,50.90909091,0,83.33333333,0,33.33333333,37.6724931,64.1509434,60,54.54545455,35.45611015,53.84615385,25.67567568,23.07692308,48.33333333,24.47552448,30.8411215,33.33333333,69.30232558,8.823529412,0,75,33.33333333,0,100,66.66666667,0,71.79487179
2009,Silistra,59.65051628,68.62745098,100,100,0,0,100,66.66666667,50,75,0,0,0,63.33333333,100,100,0,50,45.60117302,22.22222222,0,0,48.12030075,42.85714286,24.75247525,33.33333333,52.38095238,50,19.56521739,80,80.57553957,9.677419355,0,83.33333333,100,0,0,75.67567568,0,75.67567568
2009,Sliven,56.33307271,57.14285714,81.25,100,100,0,0,66.66666667,25,100,100,0,0,45.07042254,0,83.33333333,0,70,48.4375,55.81395349,50,0,50.31757234,85.18518519,36.65480427,48.33333333,51.41700405,55.29411765,34.7826087,0,76.44305772,10.34482759,0,75,14.28571429,20,0,73.01587302,0,71.42857143
2009,Smolyan,68.29268293,44.44444444,0,0,0,0,0,33.33333333,0,33.33333333,0,0,0,51.85185185,0,0,0,0,58.47457627,100,100,0,57.00934579,100,53.84615385,40,67.74193548,47.61904762,55,0,86.86131387,25,0,33.33333333,0,0,0,85.71428571,0,90.90909091
2009,Sofia  city,32.49278265,54.25531915,28.57142857,45.83333333,45.83333333,0,0,61.9047619,50.66666667,75,66.66666667,62.5,100,53.84615385,41.66666667,54.54545455,0,33.33333333,22.32189288,34.97150997,24.07407407,16.66666667,19.16723123,20.52631579,7.593273778,10.77738516,56.18351064,6.187322611,47.57575758,37.34939759,50.64969859,5.675675676,0,62.66666667,5,5.952380952,58.82352941,83.81070984,17.14285714,85.54913295
2009,Sofia,58.7611127,65.95744681,46.66666667,57.14285714,50,0,0,68.42105263,100,83.33333333,100,0,100,66.36363636,75,60,0,100,40.78275666,55.55555556,0,0,37.38127544,36.36363636,31.44963145,27.27272727,35.44303797,46.03174603,30,80,79.5045045,12.5,0,79.41176471,11.11111111,66.66666667,100,73.17073171,66.66666667,73.33333333
2009,Stara Zagora,43.60953462,53.125,56,80,100,0,100,77.77777778,92.30769231,60,66.66666667,50,100,44.34782609,100,66.66666667,0,100,28.00731261,28.10457516,50,50,27.83783784,39.02439024,23.03290415,27.5,34.25605536,23.80952381,36.11111111,75,73.23600973,8.196721311,0,68.08510638,9.090909091,0,0,91.8699187,0,91.07142857
2009,Targovishte,69.54161641,79.83193277,60,50,100,0,0,83.33333333,100,60,0,0,100,77.6119403,50,100,0,0,57.7,73.33333333,0,0,56.23409669,62.5,46.04651163,50,48.54368932,49.41176471,49.09090909,0,90.86021505,41.66666667,0,88.88888889,0,0,100,50,0,50
2009,Haskovo,46.51529486,57.25806452,40,60,0,0,0,68.96551724,80,62.5,50,60,0,56.4516129,100,50,0,0,26.03231598,45.45454545,50,0,24.00589102,32.65306122,21.64383562,4.166666667,32.53012048,15.10416667,28.72340426,0,68.75,14.0625,0,60.71428571,13.33333333,0,50,67.91044776,28.57142857,70.08547009
2009,Shumen,55.39696699,46.34146341,38.46153846,40,0,0,0,44.44444444,40,25,0,100,0,43.85964912,0,25,0,75,40.33953112,67.74193548,0,0,39.16023993,12.5,21.35416667,32.25806452,37.14285714,23.7037037,12.5,0,81.54450262,0,0,57.89473684,0,0,0,25,0,20
2009,Yambol,52.5884162,71.42857143,80,80,0,0,0,92.30769231,100,100,0,100,100,57.57575758,75,100,0,33.33333333,42.49815225,63.63636364,50,50,43.17984361,41.66666667,32.97297297,35.29411765,52.98507463,27.11864407,14.28571429,0,74.74747475,7.894736842,0,33.33333333,0,0,0,82.60869565,100,78.94736842
2009,Total,44.92840677,61.26398012,44.92753623,59.72222222,53.03030303,33.33333333,27.27272727,64.46280992,65.89147287,61.9047619,72.22222222,61.11111111,74.07407407,58.96860987,51.02040816,62.67605634,0,64.44444444,31.68167013,39.96106785,34.3220339,24.07407407,29.37514774,26.17010569,16.1852884,20.14248705,46.36420137,14.17496172,40.37433155,48.45360825,68.86665573,10.31468531,0,76.98412698,17.78350515,13.57466063,62.26415094,78.12670672,24.52830189,79.59895379
2010,Blagoevgrad,50.90116855,65.39792388,0,0,0,0,0,74.07407407,91.66666667,66.66666667,100,0,100,64.21568627,50,66.66666667,0,66.66666667,34.85877726,35.61643836,0,0,33.39301701,39.28571429,28.48297214,33.33333333,51.36612022,26.24434389,37.69230769,57.14285714,67.02040816,4.285714286,0,55.55555556,18.75,0,100,54.39330544,28.57142857,59.77653631
2010,Burgas,34.55067706,50.78947368,36.84210526,66.66666667,0,0,0,41.37931034,66.66666667,16.66666667,0,50,33.33333333,42.9245283,40,25,0,60,25.49161365,23.69230769,60,60,24.59986082,17.44186047,14.12078153,6.194690265,34.8,14.07563025,31.22362869,21.05263158,60.51428571,1.492537313,0,68.29268293,14.89361702,16.66666667,50,72.82608696,30,77.5147929
2010,Varna,39.36255897,63.07692308,39.28571429,66.66666667,66.66666667,100,0,76.59574468,73.33333333,80,100,60,100,61.13207547,100,44.44444444,100,50,27.42070817,38.60294118,32.5,28.57142857,25.07450825,18.33333333,17.82729805,18.3908046,40.56603774,11.11111111,29.56989247,62.5,65.25013448,5.504587156,0,86.84210526,19.78021978,12.12121212,33.33333333,76.39751553,0,77.07006369
2010,Veliko Turnovo,49.44699218,54.91803279,50,50,100,0,0,52.94117647,71.42857143,20,0,0,0,61.01694915,100,0,0,0,38.89107354,61.42857143,75,50,38.63841298,46.75324675,29.41176471,39.28571429,52.96610169,17.48251748,28.57142857,20,77.79156328,22.44897959,0,92.30769231,6.666666667,33.33333333,0,64.28571429,0,68.18181818
2010,Vidin,49.30629669,40.19607843,16.66666667,100,0,100,0,45.45454545,100,25,50,0,0,44.06779661,0,100,0,0,39.96696945,43.24324324,66.66666667,0,39.03107861,35,26.03878116,36.36363636,54.32098765,20.51282051,59.09090909,0,80.80229226,11.11111111,0,86.66666667,46.66666667,0,0,57.14285714,100,45.45454545
2010,Vratsa,44.75301057,57.46268657,42.85714286,66.66666667,0,0,0,62.5,69.23076923,57.14285714,0,0,0,58.2278481,0,100,0,100,34.9112426,53.96825397,100,0,34.09538825,25.3968254,19.84877127,14.28571429,31.95266272,18.88111888,54.71698113,0,76.39593909,34.7826087,100,72,30,16.66666667,100,74.02597403,75,74.19354839
2010,Gabrovo,58.20404325,77.96610169,100,100,0,0,0,83.33333333,100,100,0,50,0,70.73170732,0,0,0,0,50.76530612,63.33333333,100,100,50.29239766,64.1025641,37.75811209,50.87719298,72.30769231,39.50617284,24,100,78.55153203,15.78947368,0,85.71428571,16.66666667,0,66.66666667,81.25,0,82.75862069
2010,Dobritch,49.44444444,55.83333333,50,100,0,0,0,66.66666667,87.5,57.14285714,0,50,100,48.48484848,100,50,0,77.77777778,38.09024134,45.3125,0,0,38.07169345,66.66666667,32.21884498,20,42.59259259,32.75862069,31.64556962,33.33333333,77.32115677,4,0,66.66666667,0,0,100,76.92307692,0,78.68852459
2010,Kardzhali,58.17860301,71.42857143,75,100,50,0,0,80,0,100,0,100,100,65.625,0,0,0,100,34.73154362,44.44444444,0,0,32.90870488,50,20.77922078,50,28.81355932,31.42857143,23.07692308,66.66666667,87.27272727,27.27272727,0,66.66666667,100,33.33333333,0,52.94117647,0,50
2010,Kyustendil,41.37022398,50.54945055,20,0,33.33333333,100,0,50,0,33.33333333,0,0,0,52.72727273,0,0,0,0,27.83711615,59.09090909,33.33333333,0,27.97147385,39.53488372,23.17708333,41.66666667,41.34615385,25.26315789,13.51351351,50,73.37057728,11.11111111,0,77.14285714,14.28571429,0,0,59.15492958,100,60.60606061
2010,Lovech,45.96215967,50,75,88.88888889,0,0,0,38.46153846,0,33.33333333,100,0,100,51.06382979,0,0,0,0,33.10450038,51.61290323,0,0,30.76241135,33.33333333,25.2688172,36.66666667,49.23076923,41.66666667,67.85714286,0,72.93103448,6.25,0,79.16666667,36.84210526,50,100,72.72727273,0,66.66666667
2010,Montana,50.27580772,51.51515152,70,75,75,0,0,66.66666667,75,60,100,100,0,47.05882353,100,66.66666667,0,50,42.12348529,56.25,100,0,42.30769231,42.85714286,36.73965937,20,44.32989691,52.68817204,43.47826087,100,73.03571429,11.11111111,0,84.84848485,28.57142857,50,100,84.44444444,0,85
2010,Pazardzhik,50.6017192,71.24463519,42.85714286,60,100,0,0,62.16216216,86.66666667,71.42857143,0,25,0,65.625,50,50,0,62.5,35.73333333,37.25490196,28.57142857,40,33.8963964,45.23809524,26.07758621,41.66666667,41.89189189,15.5,56.25,20,78.41059603,17.30769231,0,88,30,0,0,81.96721311,0,82.14285714
2010,Pernik,43.51944167,68,16.66666667,0,0,0,0,64.28571429,100,70,0,0,50,68.91891892,0,50,0,0,30.08915305,25.64102564,0,0,29.77430556,22.22222222,16.37168142,9.090909091,48.22695035,10.43478261,17.24137931,33.33333333,72.47058824,10.63829787,100,57.14285714,25,0,100,80.76923077,100,77.27272727
2010,Pleven,45.06550218,49.18918919,30,50,50,0,0,54.28571429,81.81818182,28.57142857,33.33333333,28.57142857,100,48.97959184,66.66666667,57.14285714,0,66.66666667,32.38221632,39.08629442,66.66666667,75,31.01727447,32.0754717,25.25879917,32.20338983,40.71856287,24.31372549,37.93103448,50,76.29350894,8.771929825,0,66,25.71428571,28.57142857,0,75.53191489,0,76.66666667
2010,Plovdiv,38.89978326,60.90909091,48.38709677,100,80,100,14.28571429,60.71428571,60.86956522,61.53846154,0,66.66666667,50,59.18367347,66.66666667,100,100,0,26.13168724,38.95027624,44.11764706,23.07692308,23.0713246,15.04178273,17.0263789,19.19191919,31.03448276,13.29879102,52.80898876,30,69.5368171,11.66666667,0,88.52459016,14.81481481,15,33.33333333,78.74396135,0,79.7029703
2010,Razgrad,66.2745098,79.76190476,80,100,0,0,50,82.60869565,100,88.88888889,0,0,100,78.57142857,50,100,0,100,57.91583166,57.14285714,0,0,57.68261965,70,28.43137255,40,62.65060241,31.25,46.34146341,0,85.88957055,33.33333333,0,88.88888889,66.66666667,100,0,75,0,66.66666667
2010,Ruse,46.09595484,46.15384615,29.41176471,57.14285714,0,0,0,55.55555556,60,60,0,50,0,35.71428571,0,42.85714286,0,50,38.53448276,39.53488372,46.15384615,30,38.81048387,26.08695652,26.16033755,19.59459459,65.66523605,19.02017291,26,33.33333333,71.90569745,22.72727273,0,66.66666667,0,22.22222222,25,75,75,80
2010,Silistra,64.87766377,66.66666667,50,0,100,0,0,66.66666667,100,0,0,0,0,66.66666667,0,50,0,0,55.16759777,41.66666667,0,0,56.34028892,57.14285714,35.2,23.07692308,54.54545455,60,15.38461538,66.66666667,81.88405797,12.5,0,100,66.66666667,0,0,70.21276596,0,71.42857143
2010,Sliven,48.64864865,56.73758865,68.75,87.5,100,100,0,76.92307692,62.5,80,100,33.33333333,100,48.52941176,50,16.66666667,0,71.42857143,42.69717624,52.94117647,33.33333333,50,43.78730331,38.46153846,39.38223938,41.97530864,54.02298851,46.84684685,19.04761905,66.66666667,69.24428822,0,0,62.5,37.5,0,0,78.68852459,0,78.68852459
2010,Smolyan,65.86666667,25,50,0,0,0,0,0,0,0,0,0,0,18.75,0,100,0,0,57.56097561,66.66666667,0,0,58.25545171,100,50,100,52.17391304,61.11111111,27.27272727,100,85.88709677,0,0,83.33333333,0,0,0,85.71428571,0,82.35294118
2010,Sofia  city,37.55291721,55.67765568,28.91566265,21.05263158,71.42857143,0,11.11111111,70.32967033,81.81818182,55.55555556,0,66.66666667,66.66666667,54.47761194,72.72727273,62.5,0,100,27.32075821,40.47297297,37.90322581,31.88405797,24.52158433,17.28665208,10.66899022,17.46724891,63.57452072,7.360578009,36.68224299,50,58.75339571,8.424908425,20,73.56321839,19.23076923,8.421052632,59.09090909,89.26966292,3.571428571,90.77363897
2010,Sofia,37.36951983,47.66839378,23.52941176,33.33333333,0,0,100,66.66666667,100,42.85714286,0,50,0,45.96774194,33.33333333,66.66666667,0,100,24.22003284,40.90909091,50,0,23.35164835,13.79310345,17.65980498,24.13793103,28.57142857,31.30434783,35.48387097,50,71.94055944,15,0,66.66666667,32,25,50,61.11111111,75,66.66666667
2010,Stara Zagora,39.39865215,54.7008547,46.66666667,83.33333333,50,50,75,60.78431373,59.09090909,46.15384615,0,100,33.33333333,52.84552846,0,66.66666667,0,50,28.82409178,40.64516129,25,0,28.84722999,34.88372093,28.27918171,17.39130435,36.50793651,23.52941176,15.17857143,40,69.96303142,8.219178082,0,80.35714286,29.41176471,21.42857143,100,80.90909091,0,80.95238095
2010,Targovishte,66.86148451,89.0625,100,100,0,100,0,90.32258065,100,83.33333333,50,100,100,81.25,100,100,0,100,54.35801312,72.4137931,50,50,52.03252033,36.36363636,35.83333333,56.66666667,54.54545455,62.66666667,50.94339623,100,88.57142857,52.17391304,0,72.72727273,0,100,0,57.14285714,0,57.14285714
